Time,Month,wspd10,wdir10,wav_hs,wav_tp,wav_dp,cur_spd,cur_dir
2014-01-16 07:00:00,1,"18,47","21,11","2,27","6,68","28,22","1,75","186,43"
2014-01-16 08:00:00,1,"20,74","19,58","2,3","7,14",33,"1,38","187,29"
2014-01-16 11:00:00,1,"22,63","19,42","1,85","7,19","29,14","1,79","208,01"
2014-01-16 12:00:00,1,"19,67","17,87","2,08","5,57","30,63","1,54","213,22"
2014-01-16 15:00:00,1,"15,80",15,"1,95","7,05","31,25","1,77","199,95"
2014-01-16 16:00:00,1,"19,83","17,86","1,78","5,94","31,71","1,42","211,93"
2014-01-16 19:00:00,1,"17,09","35,6","1,62","6,91","27,98","1,69","207,6"
2014-01-16 20:00:00,1,"17,77","30,75","2,02","7,01","28,22","1,57","199,39"
2014-01-16 23:00:00,1,"15,32","40,48","1,73","5,38","34,69","1,59","174,28"
2014-01-17 00:00:00,1,"17,79","37,3","1,78","6,82","35,07","1,61","201,75"
2014-01-17 03:00:00,1,"15,38","27,71","1,63","6,93","43,78","1,71","213,2"
2014-01-17 04:00:00,1,"11,39",29,"1,58","6,74","41,98","1,83","178,88"
2014-01-17 07:00:00,1,"16,56","26,6","1,5","6,62",42,"1,57","234,94"
2014-01-17 08:00:00,1,"14,44","26,35","1,64","7,07","41,2","1,85","203,92"
2014-01-17 11:00:00,1,"18,82","19,48","1,57","6,7","30,54","1,75","232,05"
2014-01-17 12:00:00,1,"18,19","17,77","1,59","5,87","31,65","1,79","227,58"
2014-01-17 15:00:00,1,"19,15","12,55","1,67","5,49","33,35","1,89","210,16"
2014-01-17 16:00:00,1,"14,13","13,21","1,57","6,41","31,22","1,98","211,89"
2014-01-17 19:00:00,1,"13,98","30,02","1,55","6,21","32,03","1,61","229,48"
2014-01-17 20:00:00,1,"13,59","32,45","1,59","5,96","33,13","1,79","181,03"
2014-01-17 23:00:00,1,"13,63",33,"1,53","5,74","42,12","1,59","196,06"
2014-01-18 00:00:00,1,"10,85","41,28","1,58","6,29","39,6","1,42","200,91"
2014-01-18 03:00:00,1,"12,48","31,47","1,64","6,12","42,61","1,63","229,37"
2014-01-18 04:00:00,1,"13,90","25,6","1,32","6,67","34,09","1,83","231,5"
2014-01-18 07:00:00,1,"12,87","21,16","1,36","5,54","32,74","1,77","182,33"
2014-01-18 08:00:00,1,"11,94","21,78","1,25","6,7","32,93","1,92","221,77"
2014-01-18 11:00:00,1,"12,17","18,94","1,48","7,07","31,97","1,81","177,18"
2014-01-18 12:00:00,1,"10,07","3,31","1,2","5,89","30,94","1,85","195,62"
2014-01-18 15:00:00,1,"10,61","10,18","1,33","5,64","31,11","1,44","205,11"
2014-01-18 16:00:00,1,"8,90","19,71","1,28","6,42","36,55","1,83","229,81"
2014-01-18 19:00:00,1,"10,30","16,17","1,34","5,64","29,05","1,34","195,18"
2014-01-18 20:00:00,1,"8,26","21,07","1,14","6,51","37,09","1,40","185,15"
2014-01-18 23:00:00,1,"9,56","29,07","1,13","11,61","32,17","1,36","211,09"
2014-01-19 00:00:00,1,"8,71","32,11","1,18","14,19","23,71","1,77","234,13"
2014-01-19 03:00:00,1,"9,17","28,91","1,36","12,44","190,21","1,83","193,96"
2014-01-19 04:00:00,1,"8,18","19,04","1,3","14,19","190,61","1,77","181,24"
2014-01-19 07:00:00,1,"8,03","15,01","1,32","11,48","177,71","1,42","180,39"
2014-01-19 08:00:00,1,"9,72","17,69","1,74","13,85","223,88","1,94","177,94"
2014-01-19 11:00:00,1,"6,41","21,66","1,61","14,09","201,19","1,65","217,45"
2014-01-19 12:00:00,1,"6,65","14,55","1,94","11,93","175,83","1,65","234,88"
2014-01-19 15:00:00,1,"9,58","25,3","1,94","10,98","179,9","2,06","221,53"
2014-01-19 16:00:00,1,"10,48","26,42","1,71","12,21","220,99","2,04","210,73"
2014-01-19 19:00:00,1,"14,62","58,13","1,86","13,77","196,67","1,71","206,04"
2014-01-19 20:00:00,1,"15,75","51,14","2,14","14,07","183,68","2,06","211,83"
2014-01-19 23:00:00,1,"11,08","56,48","2,07","10,73","196,35","1,65","170,78"
2014-01-20 00:00:00,1,"13,18","51,38","2,37","11,05","215,4","2,06","180,4"
2014-01-20 03:00:00,1,"13,67","23,99","1,81","10,42","187,58","1,94","197,74"
2014-01-20 04:00:00,1,"12,87","24,14","2,25","11,71","179,76","1,94","179,94"
2014-01-20 07:00:00,1,"13,35","19,58","1,94","13,35","217,07","1,87","197,35"
2014-01-20 08:00:00,1,"11,82","17,87","1,8","11,39","178,04","2,04","203,31"
2014-01-20 11:00:00,1,"8,49","33,7","1,9","13,43","176,44","1,92","176,33"
2014-01-20 12:00:00,1,"11,41","34,46","1,67","11,71","221,67","2,08","204,42"
2014-01-20 15:00:00,1,"10,13","30,02","2,03","12,71","167,03","2,18","215,26"
2014-01-20 16:00:00,1,"11,27","33,81","1,72","10,57","208,5","2,14","213,49"
2014-01-20 19:00:00,1,"14,05","58,27","1,51","9,36","170,52","1,92","204,86"
2014-01-20 20:00:00,1,"14,79","55,8","1,61","10,16","173,4","2,53","197,1"
2014-01-20 23:00:00,1,"14,46","45,07","1,63","10,73","186,6","2,20","194,56"
2014-01-21 00:00:00,1,"14,62","51,56","1,66","11,61","173,31","2,47","174,2"
2014-01-21 03:00:00,1,"11,70","41,62","1,62","11,25",208,"2,57","227,06"
2014-01-21 04:00:00,1,"12,67","38,96","1,59","10,65","229,15","2,25","196,95"
2014-01-21 07:00:00,1,"11,80","36,97","1,39","9,78","28,57","2,78","170,81"
2014-01-21 08:00:00,1,"14,40","25,37","1,81","8,82","29,78","2,59","226,36"
2014-01-21 11:00:00,1,"10,85","31,88","1,69","8,99","27,59","2,33","184,75"
2014-01-21 12:00:00,1,"11,95","29,93","1,58","8,76","28,85","2,29","184,95"
2014-01-21 15:00:00,1,"15,12","24,81","1,48","11,14","33,99","2,39","230,19"
2014-01-21 16:00:00,1,"14,50","32,91","1,6","6,27","36,25","2,49","190,84"
2014-01-21 19:00:00,1,"15,84","46,18","1,46","6,23","38,53","2,24","188,46"
2014-01-21 20:00:00,1,"17,44","38,57","1,5","6,18","31,38","2,57","186,82"
2014-01-21 23:00:00,1,"16,85","50,24","1,5","5,82","34,02","2,18","218,02"
2014-01-22 00:00:00,1,"15,01","54,38","1,37","12,46","38,38","2,27","222,21"
2014-01-22 03:00:00,1,"13,76","40,67","1,45","14,97","25,63","1,94","208,3"
2014-01-22 04:00:00,1,"16,89","34,74","1,81","13,09","32,61","2,25","224,81"
2014-01-22 07:00:00,1,"13,37","20,59","1,5","14,38","21,16","1,94","183,75"
2014-01-22 08:00:00,1,"15,32","19,48","1,75","14,06","21,6","2,35","189,92"
2014-01-22 11:00:00,1,"12,29","25,24","1,7","10,24","18,98","2,18","219,74"
2014-01-22 12:00:00,1,"14,52","28,93","1,86","10,57","17,44","1,87","185,36"
2014-01-22 15:00:00,1,"12,46","26,35","1,85","10,52","16,94","1,87","186,83"
2014-01-22 16:00:00,1,"14,50","28,71","1,49","10,84","20,84","2,16","235,14"
2014-01-22 19:00:00,1,"14,68","38,07","1,76","11,9","23,26","1,96",193
2014-01-22 20:00:00,1,"15,12","44,34","1,4","11,05","23,47","1,98","182,98"
2014-01-22 23:00:00,1,"13,90","48,62","1,7","11,8","29,61","1,87","232,4"
2014-01-23 00:00:00,1,"16,04","45,25","1,72","10,11","24,58","2,08","204,78"
2014-01-23 03:00:00,1,"15,78","31,91","1,71","10,64","36,07","2,20","232,53"
2014-01-23 04:00:00,1,"15,84","27,01","1,82","6,6","30,27","2,12","198,35"
2014-01-23 07:00:00,1,"15,82","22,18","1,61","6,24","29,78","1,98","218,93"
2014-01-23 08:00:00,1,"15,65","22,86","1,44","6,27","29,01","2,14","191,48"
2014-01-23 11:00:00,1,"15,05","24,91","1,56","5,49","29,53","2,35","200,5"
2014-01-23 12:00:00,1,"13,57","28,53","1,62","5,36","30,49","1,92","190,13"
2014-01-23 15:00:00,1,"16,99","33,99","1,41","6,58","40,6","1,89","217,54"
2014-01-23 16:00:00,1,"14,97","35,73","1,84","6,19","41,31","2,16","203,8"
2014-01-23 19:00:00,1,"14,85","42,65","1,63","6,74","33,4","2,43","208,33"
2014-01-23 20:00:00,1,"13,55","47,7","1,57","6,13","40,05","2,31","196,42"
2014-01-23 23:00:00,1,"15,96","46,31","1,64","6,18","51,03","1,90","235,1"
2014-01-24 00:00:00,1,"17,69","56,74","1,64","6,31","45,95","1,90","201,64"
2014-01-24 03:00:00,1,"15,20","46,44","1,68","5,08","51,57","2,45","220,03"
2014-01-24 04:00:00,1,"12,52","42,12","1,52","6,17","41,43","2,10","234,08"
2014-01-24 07:00:00,1,"15,20","33,17","1,34","5,98","37,28","2,59","180,22"
2014-01-24 08:00:00,1,"14,07","39,96","1,45","6,49","36,74","1,92","235,48"
2014-01-24 11:00:00,1,"15,61","28,72","1,46","5,54","41,18","2,22","188,83"
2014-01-24 12:00:00,1,"15,55","34,9","1,54","5,08","34,97","1,90","200,72"
2014-01-24 15:00:00,1,"13,70","19,88","1,37","5,09","39,63","2,18","209,57"
2014-01-24 16:00:00,1,"11,66","22,55","1,3","5,72","43,09","2,43","196,89"
2014-01-24 19:00:00,1,"11,97","42,79","1,14","4,88","35,83","1,92","233,61"
2014-01-24 20:00:00,1,"14,87","53,43","1,08","5,08","49,02","2,08","232,39"
2014-01-24 23:00:00,1,"17,42","68,39","1,4","6,05","62,9","1,85","230,05"
2014-01-25 00:00:00,1,"13,78","55,13","1,45","5,73","65,05","2,43","195,56"
2014-01-25 03:00:00,1,"18,47","41,72","1,26","5,78","46,65","2,27","198,27"
2014-01-25 04:00:00,1,"18,00","36,93","1,36","5,21","50,53","2,08","206,34"
2014-01-25 07:00:00,1,"13,88","35,23","1,54","5,45",41,"2,06","180,05"
2014-01-25 08:00:00,1,"15,78","34,73","1,58","5,59","49,94","1,96","198,11"
2014-01-25 11:00:00,1,"16,00","20,91","1,28","6,15","40,86","2,47","204,58"
2014-01-25 12:00:00,1,"16,58","19,09","1,55","5,16","38,64","2,02","195,83"
2014-01-25 15:00:00,1,"14,13","19,01","1,66","6,75","36,93","2,02","174,17"
2014-01-25 16:00:00,1,"13,18","20,81","1,44","5,76","43,98","2,29","196,18"
2014-01-25 19:00:00,1,"13,57","43,12","1,52","5,79","47,99","1,94","190,81"
2014-01-25 20:00:00,1,"12,79","56,02","1,51","6,03","53,64","1,94","211,72"
2014-01-25 23:00:00,1,"17,71","55,64","1,18","5,35","57,95","2,43","201,59"
2014-01-26 00:00:00,1,"18,84","46,97","1,26","6,5","61,08","2,22","226,92"
2014-01-26 03:00:00,1,"17,92","34,25","1,45","6,18","55,92","2,35","206,97"
2014-01-26 04:00:00,1,"19,05","42,5","1,5","5,07","43,54","2,04","202,58"
2014-01-26 07:00:00,1,"17,32","27,94","1,61","6,81","46,54","2,35","235,91"
2014-01-26 08:00:00,1,"17,09","33,1","1,63","6,15","37,24","2,27","212,62"
2014-01-26 11:00:00,1,"14,02","38,8","1,52","5,93","44,17","2,37","222,8"
2014-01-26 12:00:00,1,"11,99","30,18","1,48","5,87","41,56","2,18","220,21"
2014-01-26 15:00:00,1,"13,08","27,78","1,43","6,11","40,04","2,53","211,08"
2014-01-26 16:00:00,1,"13,63","30,5","1,57","6,58","35,19","2,53",213
2014-01-26 19:00:00,1,"12,09","43,31","1,36","6,19","42,02","2,10","207,29"
2014-01-26 20:00:00,1,"11,88","54,19","1,25","6,24","43,33","1,92","175,3"
2014-01-26 23:00:00,1,"12,97","49,43","1,55","6,69","47,44","2,04","226,73"
2014-01-27 00:00:00,1,"14,66","48,39","1,47","6,91","37,76","2,16","174,35"
2014-01-27 03:00:00,1,"15,71","43,24","1,64","6,23","37,99","1,96","174,88"
2014-01-27 04:00:00,1,"12,89","41,06","1,77","6,25","38,13","2,41","213,55"
2014-01-27 07:00:00,1,"12,44","39,51","1,55","11,06","27,69","2,47","206,59"
2014-01-27 08:00:00,1,"15,78","30,11","2,04","12,5","230,63","2,47","187,93"
2014-01-27 11:00:00,1,"14,50","28,67","1,98","10,81","196,74","2,41","180,54"
2014-01-27 12:00:00,1,"12,69","30,38","2,06","9,52","173,29","2,25","202,23"
2014-01-27 15:00:00,1,"11,74","32,26","2,24","10,66","222,56","2,35","215,18"
2014-01-27 16:00:00,1,"11,86","38,08","2,59","12,98","180,62","1,89","170,98"
2014-01-27 19:00:00,1,"11,66","53,4","2,05","12,81","192,05","2,47","178,27"
2014-01-27 20:00:00,1,"12,40","60,35","2,04","13,01","183,96","2,39","190,17"
2014-01-27 23:00:00,1,"12,63","70,78","1,98","9,87","212,5","2,33","177,05"
2014-01-28 00:00:00,1,"15,86","74,51",2,"12,96","170,71","2,00","195,04"
2014-01-28 03:00:00,1,"14,64","46,78","2,57","10,35","171,94","1,83","188,58"
2014-01-28 04:00:00,1,"16,60","57,98","2,43","12,3","208,86","2,24","223,67"
2014-01-28 07:00:00,1,"12,60","50,47","1,84","12,09","174,99","2,14","169,99"
2014-01-28 08:00:00,1,"10,85","44,2","1,82","10,92","205,22","1,92","174,93"
2014-01-28 11:00:00,1,"9,29","38,69","2,14","11,33","207,84","1,98","164,34"
2014-01-28 12:00:00,1,"9,51","29,45","1,84","11,67","215,22","1,77","176,83"
2014-01-28 15:00:00,1,"8,53","24,24","1,94","11,02","167,28","1,81","173,04"
2014-01-28 16:00:00,1,"8,86","31,48","1,7","10,1","205,23","1,94","213,94"
2014-01-28 19:00:00,1,"9,37","55,65","1,5","9,3","186,36","1,65","192,48"
2014-01-28 20:00:00,1,"8,53","57,82","1,96","9,22","197,88","1,83","209,27"
2014-01-28 23:00:00,1,"11,86","73,16","1,72","9,31","165,8","1,92","203,05"
2014-01-29 00:00:00,1,"11,47","60,84","1,41","8,46","196,84","1,59","194,4"
2014-01-29 03:00:00,1,"12,81","59,42","1,62","9,78","201,19","1,69","163,61"
2014-01-29 04:00:00,1,"15,08","47,55","1,86","9,6","202,73","1,96","163,58"
2014-01-29 07:00:00,1,"10,90","38,6","1,58","9,94","197,38","1,83","198,03"
2014-01-29 08:00:00,1,"9,93","46,2","1,4","9,14","204,74","2,00","208,44"
2014-01-29 11:00:00,1,"8,36","29,17","1,33","9,84","198,13","1,81","159,42"
2014-01-29 12:00:00,1,"7,95","33,88","1,42","8,9","192,17","1,98","203,29"
2014-01-29 15:00:00,1,"8,16","43,47","1,43","8,48","216,52","2,27","208,41"
2014-01-29 16:00:00,1,"9,45","41,21","1,37","7,82","205,45","2,20","202,97"
2014-01-29 19:00:00,1,"7,11","47,11","1,31","7,38","190,16","1,92","168,16"
2014-01-29 20:00:00,1,"7,04","47,15","1,35","9,57","182,91","2,25","177,45"
2014-01-29 23:00:00,1,"10,19","64,06","1,29","7,72","184,42","1,96","167,17"
2014-01-30 00:00:00,1,"11,62","52,9","1,48",9,"24,62","2,24","180,72"
2014-01-30 03:00:00,1,"12,29","78,29","1,34","6,96","37,25","1,85","206,86"
2014-01-30 04:00:00,1,"12,38","69,53","1,55","7,83","38,56","2,18","167,79"
2014-01-30 07:00:00,1,"13,12","67,24","1,36","8,07","45,84","2,16","168,84"
2014-01-30 08:00:00,1,"9,54","63,24","1,31","7,73","39,73","2,06","178,68"
2014-01-30 11:00:00,1,"9,64","50,76","1,52","7,12","35,93","1,79","212,35"
2014-01-30 12:00:00,1,"9,64","48,99","1,53","7,35","41,63","1,85","218,54"
2014-01-30 15:00:00,1,"9,58","44,19","1,46","7,31","43,01","2,37","172,05"
2014-01-30 16:00:00,1,"7,76","47,48","1,27","8,54","46,31","2,43","195,78"
2014-01-30 19:00:00,1,"8,84","41,93","1,31","7,92","40,2","2,12","169,61"
2014-01-30 20:00:00,1,"9,33","47,05","1,09","6,88","40,71","2,14","183,58"
2014-01-30 23:00:00,1,"11,33","70,25","1,18","7,11","47,13","2,68","195,89"
2014-01-31 00:00:00,1,"10,42","71,88","1,04","7,78","59,37","2,14","168,6"
2014-01-31 03:00:00,1,"12,48","58,75","1,11","7,62","50,97","2,55","196,03"
2014-01-31 04:00:00,1,"11,49","50,97","1,31","7,22","65,15","2,53","168,36"
2014-01-31 07:00:00,1,"10,01","61,1","1,14","7,33","59,96","2,47","194,79"
2014-01-31 08:00:00,1,"9,25","56,26","1,17","8,44","69,09","2,55","223,84"
2014-01-31 11:00:00,1,"8,42","75,46","1,14","8,3","59,89","2,31","175,52"
2014-01-31 12:00:00,1,"8,71","79,65","1,18","7,63","61,2","2,39","224,72"
2014-01-31 15:00:00,1,"6,73","54,2","1,04","6,45","77,02","2,41","204,12"
2014-01-31 16:00:00,1,"6,92","37,87","1,15","6,89","79,21","2,47","211,72"
2014-01-31 19:00:00,1,"6,55","42,96","1,1","8,49","76,56","2,51","176,27"
2014-01-31 20:00:00,1,"7,15","56,48","0,94","8,05",68,"2,10","172,53"
2014-01-31 23:00:00,1,"9,31","66,57","1,15","8,05","73,77","2,08","177,06"
2014-02-01 00:00:00,2,"8,92","61,61","0,91","7,68","61,92","2,45","202,6"
2014-02-01 03:00:00,2,"10,09","59,58","1,11","7,59","77,27","2,06","217,42"
2014-02-01 04:00:00,2,"10,13","52,59","1,03",7,"69,15","2,00","213,03"
2014-02-01 07:00:00,2,"7,85","57,98","0,99","7,74","82,85","2,16","178,68"
2014-02-01 08:00:00,2,"8,51","56,16","0,99","8,17","70,54","2,08","184,12"
2014-02-01 11:00:00,2,"5,70","57,56","0,96","6,93","70,78","2,55","204,24"
2014-02-01 12:00:00,2,"5,23","55,14","0,92","7,32","77,85","2,04","217,32"
2014-02-01 15:00:00,2,"5,07","29,88","0,93","6,36","99,54","2,45","198,66"
2014-02-01 16:00:00,2,"4,96","30,55","0,87","7,76","89,82","2,12","177,01"
2014-02-01 19:00:00,2,"8,34","81,57","0,89","7,79","90,63","2,16","195,08"
2014-02-01 20:00:00,2,"8,30","74,55","0,95","6,37","101,62","2,22","208,62"
2014-02-01 23:00:00,2,"9,54","58,15",1,"6,09","81,62","2,31","206,14"
2014-02-02 00:00:00,2,"10,94","55,35","0,96","8,15","87,97","2,35","213,89"
2014-02-02 03:00:00,2,"9,95","64,35","0,94","6,05","93,94","1,89","171,25"
2014-02-02 04:00:00,2,"12,42","63,3","0,95","6,13","70,31","2,24","180,39"
2014-02-02 07:00:00,2,"8,83","52,56","1,01","7,62","69,59","1,85","205,24"
2014-02-02 08:00:00,2,"8,63","51,82","1,12","6,82","83,25","2,02","170,88"
2014-02-02 11:00:00,2,"10,57","59,81","1,14","6,76","93,08","2,02","203,65"
2014-02-02 12:00:00,2,"10,89","53,36","0,96","7,64","86,89","1,81","210,93"
2014-02-02 15:00:00,2,"9,60","51,66","1,07","7,46","84,98","2,08","181,35"
2014-02-02 16:00:00,2,"11,14","55,54","1,03","6,51","87,58","2,25","166,52"
2014-02-02 19:00:00,2,"9,45","74,06","1,09","6,12","96,66","2,31","200,5"
2014-02-02 20:00:00,2,"9,84","58,74","1,17","7,64","98,91","1,83","193,06"
2014-02-02 23:00:00,2,"11,68","74,51",1,"6,96","95,19","1,81","196,99"
2014-02-03 00:00:00,2,"12,89","76,26","1,1","6,49","82,77","1,87","165,2"
2014-02-03 03:00:00,2,"13,74","69,02","1,23","6,57","88,85","2,12","161,47"
2014-02-03 04:00:00,2,"12,03","65,7","1,26","7,31","78,04","2,35","183,82"
2014-02-03 07:00:00,2,"9,27","47,63","1,01","6,12","77,94","1,90","164,23"
2014-02-03 08:00:00,2,"10,94","47,08","1,21","6,66","80,53","1,87","171,28"
2014-02-03 11:00:00,2,"9,52","43,8","0,94","6,8","71,1","2,20","162,62"
2014-02-03 12:00:00,2,"9,49","43,05","0,98","6,34","78,57","1,85","175,2"
2014-02-03 15:00:00,2,"10,40","48,2","1,07","6,14","69,82","2,06","196,6"
2014-02-03 16:00:00,2,"8,84","42,23","1,15","6,93","78,15","2,25","179,78"
2014-02-03 19:00:00,2,"9,86","64,39","1,12","7,14","79,43","1,94","208,79"
2014-02-03 20:00:00,2,"9,62","71,82","1,04","6,44","85,23","1,67","164,95"
2014-02-03 23:00:00,2,"14,07","63,42","0,92","6,59","81,11","1,61","178,53"
2014-02-04 00:00:00,2,"14,54","58,68","1,11","6,63","72,27","1,98","175,27"
2014-02-04 03:00:00,2,"11,99","53,38","0,98","7,29","75,47","1,59","169,14"
2014-02-04 04:00:00,2,"10,87","55,38","1,01","6,5","74,94","1,65","214,2"
2014-02-04 07:00:00,2,"9,97","60,78","0,92","6,47","72,65","1,79","184,6"
2014-02-04 08:00:00,2,"10,85","50,49","1,06","5,91","88,31","1,57","160,2"
2014-02-04 11:00:00,2,"7,85","51,33","0,99","6,29","93,1","2,08","200,1"
2014-02-04 12:00:00,2,"10,54","51,26","0,84","6,62","96,53","1,96","164,56"
2014-02-04 15:00:00,2,"9,19","41,96","1,1","5,69","85,72","1,87","178,47"
2014-02-04 16:00:00,2,"10,52","39,24","0,97","5,64","66,43","2,10","157,81"
2014-02-04 19:00:00,2,"10,94","48,64","1,01","5,88","73,55","1,89","161,64"
2014-02-04 20:00:00,2,"12,07","57,89","1,13","5,36","72,37","1,92","193,63"
2014-02-04 23:00:00,2,"11,70","60,5","1,28","6,7","65,13","1,69","156,4"
2014-02-05 00:00:00,2,"16,13","44,46","1,34","5,16","74,41","1,87","165,35"
2014-02-05 03:00:00,2,"14,89","47,19","1,28","5,46","58,53","1,57","194,73"
2014-02-05 04:00:00,2,"13,63","43,13","1,32","6,61","68,91","1,59","196,83"
2014-02-05 07:00:00,2,"13,18","51,48","1,54","5,41","62,97","1,73","199,49"
2014-02-05 08:00:00,2,"14,42",56,"1,59","6,81","67,4","1,67","196,16"
2014-02-05 11:00:00,2,"10,34","48,43","1,16","5,6","61,75","1,57","186,35"
2014-02-05 12:00:00,2,"12,07","48,44","1,3","6,06","67,44","1,48","194,03"
2014-02-05 15:00:00,2,"13,04","43,53","1,37","5,34","54,02","1,54","169,56"
2014-02-05 16:00:00,2,"12,62","53,06","1,26","5,38",61,"1,75","171,54"
2014-02-05 19:00:00,2,"11,45","50,64","1,35","5,49","56,95","1,65","161,87"
2014-02-05 20:00:00,2,"14,03","53,04","1,22","6,87","54,65","1,71","159,67"
2014-02-05 23:00:00,2,"14,17","60,78","1,41","6,69","48,86","1,67","202,42"
2014-02-06 00:00:00,2,"12,65","57,43","1,3","5,71","58,48","1,81","187,6"
2014-02-06 03:00:00,2,"12,25","62,01","1,29","7,04","58,2","1,50","200,98"
2014-02-06 04:00:00,2,"12,48","51,55","1,12",6,"63,92","1,67","194,38"
2014-02-06 07:00:00,2,"10,59","58,28","1,31","6,11","63,04","1,65","169,15"
2014-02-06 08:00:00,2,"9,97","59,37","1,26","7,09","54,36","1,56","192,18"
2014-02-06 11:00:00,2,"10,44","89,44","1,33","6,69","69,38","1,69","214,05"
2014-02-06 12:00:00,2,"11,94","80,92","1,34","6,58","59,61","1,54","201,2"
2014-02-06 15:00:00,2,"8,84","70,58","1,09","6,68","64,84","1,73","188,66"
2014-02-06 16:00:00,2,"8,59","58,19","1,41","6,33","62,03","1,98","201,64"
2014-02-06 19:00:00,2,"8,73","59,54","1,15","6,26","67,26","1,57","202,27"
2014-02-06 20:00:00,2,"11,27","58,18","1,15","7,6","54,42","1,92","212,81"
2014-02-06 23:00:00,2,"9,84","81,08","1,18","6,4","51,68","1,92","195,99"
2014-02-07 00:00:00,2,"13,26","66,97","1,1","6,61","50,7","1,87","173,39"
2014-02-07 03:00:00,2,"13,28","66,86","1,29","12,07","59,12","1,75","167,6"
2014-02-07 04:00:00,2,"10,52","53,42","1,18","10,66","50,76","1,56","195,45"
2014-02-07 07:00:00,2,"11,35","46,29","1,3","12,05","46,42","1,79","205,87"
2014-02-07 08:00:00,2,"7,93","48,92","1,3","11,12","44,4","1,94","178,23"
2014-02-07 11:00:00,2,"9,91","42,98","1,29","11,23","47,73","1,69","198,28"
2014-02-07 12:00:00,2,"8,81","38,11","1,23","9,29","50,68","1,90","200,01"
2014-02-07 15:00:00,2,"9,64","28,13","1,35","9,51","46,67","1,67","174,24"
2014-02-07 16:00:00,2,"11,00","28,09","1,15","10,96","46,48","1,96","205,76"
2014-02-07 19:00:00,2,"12,23","46,96","1,23","10,38","40,53","1,83","179,46"
2014-02-07 20:00:00,2,"11,90","42,51","1,18","8,7","47,75","1,61","201,5"
2014-02-07 23:00:00,2,"14,21","40,35","1,22","9,2","46,62","2,06","177,48"
2014-02-08 00:00:00,2,"14,62","45,94","1,38","9,75","38,18","1,71","203,46"
2014-02-08 03:00:00,2,"16,13","35,82","1,56","4,35","43,26","1,94","189,12"
2014-02-08 04:00:00,2,"18,06","32,67","1,33",6,"37,28","1,81","211,58"
2014-02-08 07:00:00,2,"15,61","26,28","1,81","4,86","41,7","2,10","187,39"
2014-02-08 08:00:00,2,"17,63","27,14","1,8","6,33","46,47","1,85","179,63"
